Date,Segment_id,x,y,Evapotranspiration,Precipitation,Irrigation_pumping,Observed
714962,159,1218190,14614080,9.33,25.94,-0.091963,21.936066
714993,159,1218190,14614080,8.85,25.94,-0.094262,18.647541
715023,159,1218190,14614080,5.58,25.94,-0.060878,18.947541
715054,159,1218190,14614080,1.41,25.94,0,22.616393
715084,159,1218190,14614080,0.78,25.94,0,29.766393
715115,159,1218190,14614080,1.13,25.94,0,33.714516
715146,159,1218190,14614080,0.98,20.99,0,34.364516
715174,159,1218190,14614080,0.26,20.99,0,35.661017
715205,159,1218190,14614080,0,20.99,0,37.761017
715235,159,1218190,14614080,1.4,20.99,0,35.857377
715266,159,1218190,14614080,5.75,20.99,0,29.457377
715296,159,1218190,14614080,8.2,20.99,-0.047082,23.794262
715327,159,1218190,14614080,6.48,20.99,-0.099185,18.944262
715358,159,1218190,14614080,8,20.99,-0.10167,17.752459
715388,159,1218190,14614080,6.89,20.99,-0.065659,20.502459
715419,159,1218190,14614080,3.55,20.99,0,22.932787
715449,159,1218190,14614080,1,20.99,0,25.032787
715480,159,1218190,14614080,0.62,20.99,0,26.608065
715511,159,1218190,14614080,0.34,22.83,0,27.658065
715539,159,1218190,14614080,0.72,22.83,0,30.099153
715570,159,1218190,14614080,0.7,22.83,0,34.249153
715600,159,1218190,14614080,3.8,22.83,0,33.6
715631,159,1218190,14614080,7.12,22.83,0,27.5
715661,159,1218190,14614080,8.19,22.83,-0.11558,20.972131
715692,159,1218190,14614080,9.1,22.83,-0.24349,13.972131
715723,159,1218190,14614080,7.64,22.83,-0.24957,12.562295
715753,159,1218190,14614080,5.3,22.83,-0.16118,17.162295
715784,159,1218190,14614080,1.54,22.83,0,22.131148
715814,159,1218190,14614080,1.15,22.83,0,27.481148
715845,159,1218190,14614080,0.81,22.83,0,30.53871
715876,159,1218190,14614080,0,17.94,0,31.23871
715905,159,1218190,14614080,0,17.94,0,31.18
715936,159,1218190,14614080,0.85,17.94,0,30.28
715966,159,1218190,14614080,2.74,17.94,0,28.635246
715997,159,1218190,14614080,7.04,17.94,0,26.185246
716027,159,1218190,14614080,7.48,17.94,-0.095781,21.833607
716058,159,1218190,14614080,10.7,17.94,-0.20178,15.383607
716089,159,1218190,14614080,9.25,17.94,-0.20682,13.1
716119,159,1218190,14614080,8.06,17.94,-0.13357,15.336667
708479,130,785230,14566560,2.43,13.49,0,54.9868852
708509,130,785230,14566560,1.42,13.49,0,53.5368852
708540,130,785230,14566560,0.78,13.49,0,53.9129032
708571,130,785230,14566560,0.44,13.25,0,56.2129032
708600,130,785230,14566560,1.05,13.25,0,59.1266667
708631,130,785230,14566560,1.35,13.25,0,62.82666667
708661,130,785230,14566560,2.52,13.25,0,60.5688525
708692,130,785230,14566560,7.58,13.25,0,51.668852
708722,130,785230,14566560,7.95,13.25,0,44.59918
708753,130,785230,14566560,10.92,13.25,0,39.54918
708784,130,785230,14566560,9.29,13.25,0,41.35082
708814,130,785230,14566560,4.52,13.25,0,50.4008197
708845,130,785230,14566560,2.63,13.25,0,55.3442623
708875,130,785230,14566560,1.02,13.25,0,56.0442623
708906,130,785230,14566560,0.61,13.25,0,56.7870968
708937,130,785230,14566560,0.58,25.96,0,57.5870968
708965,130,785230,14566560,0.97,25.96,0,58.9838983
708996,130,785230,14566560,0.81,25.96,0,61.1338983
709026,130,785230,14566560,1.71,25.96,0,60.327049
709057,130,785230,14566560,7.46,25.96,0,56.177049
709087,130,785230,14566560,7.06,25.96,0,51.313934
709118,130,785230,14566560,7.52,25.96,0,45.663934
709149,130,785230,14566560,9.93,25.96,0,44.986885
709179,130,785230,14566560,4.99,25.96,0,49.636885
709210,130,785230,14566560,1.56,25.96,0,55.368852
709240,130,785230,14566560,1.48,25.96,0,62.2188525
709271,130,785230,14566560,0.68,25.96,0,65.7725806
709302,130,785230,14566560,0.22,25.05,0,65.9225806
709330,130,785230,14566560,0.13,25.05,0,64.7872881
709361,130,785230,14566560,1.07,25.05,0,62.1372881
709391,130,785230,14566560,1.28,25.05,0,59.820492
709422,130,785230,14566560,6.19,25.05,0,57.970492
709452,130,785230,14566560,6.21,25.05,0,55.716393
709483,130,785230,14566560,11.23,25.05,0,53.016393
709514,130,785230,14566560,8.29,25.05,0,54.231148
709544,130,785230,14566560,6.34,25.05,0,59.581148
709575,130,785230,14566560,2.36,25.05,0,63.0868852
709605,130,785230,14566560,1.06,25.05,0,64.6868852
709636,130,785230,14566560,0.9,25.05,0,65.0645161
709667,130,785230,14566560,0.86,11.62,0,64.1645161
709695,130,785230,14566560,1.23,11.62,0,62.8533898
709726,130,785230,14566560,1.55,11.62,0,61.0033898
709756,130,785230,14566560,5.49,11.62,0,57.7655738
709787,130,785230,14566560,4.93,11.62,0,53.0655738
709817,130,785230,14566560,8.93,11.62,0,48.222951
709848,130,785230,14566560,9.5,11.62,0,43.222951
709879,130,785230,14566560,10.45,11.62,0,41.509836
709909,130,785230,14566560,7.05,11.62,0,43.359836
709940,130,785230,14566560,2.37,11.62,0,46.095082
709970,130,785230,14566560,1.4,11.62,0,49.745082
710001,130,785230,14566560,0.55,11.62,0,53.414516
710032,130,785230,14566560,0.39,17.52,0,57.1645161
710061,130,785230,14566560,0.7,17.52,0,59.9633333
710092,130,785230,14566560,0.55,17.52,0,61.8133333
710122,130,785230,14566560,0.52,17.52,0,62.2295082
710153,130,785230,14566560,4.89,17.52,0,61.0295082
710183,130,785230,14566560,9.47,17.52,0,61.3508197
710214,130,785230,14566560,6.95,17.52,0,63.3508197
710245,130,785230,14566560,10.3,17.52,0,66.0229508
710275,130,785230,14566560,8.12,17.52,0,69.3229508
710306,130,785230,14566560,4.33,17.52,0,70.0163934
710336,130,785230,14566560,0.48,17.52,0,68.0163934
710367,130,785230,14566560,0.44,17.52,0,66.2741935
710398,130,785230,14566560,0.42,19.99,0,64.7741935
710426,130,785230,14566560,0.68,19.99,0,61.9864407
710457,130,785230,14566560,1.98,19.99,0,57.5864407
710487,130,785230,14566560,1.27,19.99,0,55.152459
710518,130,785230,14566560,5.69,19.99,0,55.052459
710548,130,785230,14566560,5.41,19.99,0,55
710579,130,785230,14566560,7.72,19.99,0,55
710610,130,785230,14566560,6.94,19.99,0,56.229508
710640,130,785230,14566560,6.37,19.99,0,58.7295082
710671,130,785230,14566560,4.95,19.99,0,59.4098361
710701,130,785230,14566560,1.57,19.99,0,58.2098361
710732,130,785230,14566560,0.79,19.99,0,57.551613
710763,130,785230,14566560,0.93,17.02,0,57.451613
710791,130,785230,14566560,1.21,17.02,0,57.1711864
710822,130,785230,14566560,1.48,17.02,0,56.671186
710852,130,785230,14566560,6.36,17.02,0,55.2827869
710883,130,785230,14566560,5.36,17.02,0,52.932787
710913,130,785230,14566560,9.16,17.02,0,51.581148
710944,130,785230,14566560,6.68,17.02,0,51.331148
710975,130,785230,14566560,7.97,17.02,0,55.9704918
711005,130,785230,14566560,4.78,17.02,0,65.6704918
711036,130,785230,14566560,1.11,17.02,0,68.38688525
711066,130,785230,14566560,0,17.02,0,63.8868852
711097,130,785230,14566560,1.01,17.02,0,61.3096774
711128,130,785230,14566560,0.82,23.94,0,60.7096774
711156,130,785230,14566560,0.69,23.94,0,59.1644068
711187,130,785230,14566560,1.22,23.94,0,56.464407
711217,130,785230,14566560,2.45,23.94,0,56.283607
711248,130,785230,14566560,5.21,23.94,0,58.983607
711278,130,785230,14566560,5.57,23.94,0,59.829508
711309,130,785230,14566560,9.21,23.94,0,58.629508
711340,130,785230,14566560,9.86,23.94,0,60.8278689
711370,130,785230,14566560,7.24,23.94,0,66.57786885
711401,130,785230,14566560,2.36,23.94,0,69.18032787
711431,130,785230,14566560,0.8,23.94,0,68.5303279
711462,130,785230,14566560,0.73,23.94,0,66.8935484
711493,130,785230,14566560,0.48,18.48,0,64.1935484
711522,130,785230,14566560,0.7,18.48,0,61.89
711553,130,785230,14566560,1.08,18.48,0,59.94
711583,130,785230,14566560,3.68,18.48,0,57.9729508
711614,130,785230,14566560,5.58,18.48,0,56.0229508
711644,130,785230,14566560,6.22,18.48,0,55
711675,130,785230,14566560,8.81,18.48,0,55
711706,130,785230,14566560,7.86,18.48,0,56.2295082
711736,130,785230,14566560,7.73,18.48,0,58.7295082
711767,130,785230,14566560,2.57,18.48,0,60.4180328
711797,130,785230,14566560,0.52,18.48,0,61.2680328
711828,130,785230,14566560,0.47,18.48,0,61.6758065
711859,130,785230,14566560,0,24.47,0,61.6258065
711887,130,785230,14566560,0.97,24.47,0,64.0711864
711918,130,785230,14566560,0.38,24.47,0,69.4711864
711948,130,785230,14566560,2.21,24.47,0,72.1860656
711979,130,785230,14566560,4.26,24.47,0,71.7360656
712009,130,785230,14566560,5.64,24.47,0,70.9057377
712040,130,785230,14566560,9.52,24.47,0,69.6557377
712071,130,785230,14566560,6.89,24.47,0,69.4672131
712101,130,785230,14566560,6.93,24.47,0,70.41721311
712132,130,785230,14566560,2.98,24.47,0,70.5803279
712162,130,785230,14566560,1.72,24.47,0,69.9303279
712193,130,785230,14566560,0.98,24.47,0,69.2129032
712224,130,785230,14566560,0.76,16.4,0,68.4129032
712252,130,785230,14566560,1.03,16.4,0,67.6110169
712283,130,785230,14566560,1.32,16.4,0,66.7610169
712313,130,785230,14566560,4.07,16.4,0,65.0401639
712344,130,785230,14566560,5.91,16.4,0,62.3901639
712374,130,785230,14566560,9.4,16.4,0,63.13934426
712405,130,785230,14566560,9.23,16.4,0,67.6393443
712436,130,785230,14566560,8.88,16.4,0,70.344262
712466,130,785230,14566560,3.92,16.4,0,71.0442623
712497,130,785230,14566560,4.54,16.4,0,69.9983607
712527,130,785230,14566560,1.11,16.4,0,67.14836066
712558,130,785230,14566560,0.91,16.4,0,64.7080645
712589,130,785230,14566560,0.66,20.07,0,62.6580645
712617,130,785230,14566560,0.48,20.07,0,61.4627119
712648,130,785230,14566560,1.5,20.07,0,61.1627119
712678,130,785230,14566560,1.34,20.07,0,62.2360656
712709,130,785230,14566560,5.43,20.07,0,64.8360656
712739,130,785230,14566560,5.9,20.07,0,65.2016393
712770,130,785230,14566560,8.93,20.07,0,63.1016393
712801,130,785230,14566560,8.24,20.07,0,62.76229508
712831,130,785230,14566560,6.38,20.07,0,64.3122951
712862,130,785230,14566560,3.64,20.07,0,66.2557377
712892,130,785230,14566560,1.95,20.07,0,68.6057377
712923,130,785230,14566560,0.6,20.07,0,69.8483871
712954,130,785230,14566560,0.79,14.39,0,69.9483871
712983,130,785230,14566560,0.57,14.39,0,70.1633333
713014,130,785230,14566560,0.38,14.39,0,70.5133333
713044,130,785230,14566560,2.31,14.39,0,67.94262295
713075,130,785230,14566560,4.97,14.39,0,62.142623
713105,130,785230,14566560,11.18,14.39,0,58.2442623
713136,130,785230,14566560,11.57,14.39,0,56.4442623
713167,130,785230,14566560,9.6,14.39,0,56.6065574
713197,130,785230,14566560,7.21,14.39,0,58.8565574
713228,130,785230,14566560,2.93,14.39,0,60.9344262
713258,130,785230,14566560,0.16,14.39,0,62.8344262
713289,130,785230,14566560,0,14.39,0,64.3322581
713320,130,785230,14566560,0.77,13.49,0,65.4322581
713348,130,785230,14566560,0.64,13.49,0,64.0779661
713379,130,785230,14566560,1.72,13.49,0,59.8779661
713409,130,785230,14566560,1.96,13.49,0,55.7221311
713440,130,785230,14566560,6.85,13.49,0,51.7721311
713470,130,785230,14566560,8.9,13.49,0,47.6081967
713501,130,785230,14566560,8.8,13.49,0,43.208197
713532,130,785230,14566560,7.63,13.49,0,44.195082
713562,130,785230,14566560,8.06,13.49,0,50.895082
713593,130,785230,14566560,2.69,13.49,0,58.2590164
713623,130,785230,14566560,0.61,13.49,0,66.3090164
713654,130,785230,14566560,0.29,13.49,0,69.8193548
713685,130,785230,14566560,0.74,10.86,0,68.6193548
713713,130,785230,14566560,1.44,10.86,0,65.02542373
713744,130,785230,14566560,0.73,10.86,0,58.5254237
713774,130,785230,14566560,5.96,10.86,0,53.2409836
713805,130,785230,14566560,6.26,10.86,0,49.5409836
713835,130,785230,14566560,9.69,10.86,-0.056595,48.0278689
713866,130,785230,14566560,10.42,10.86,-0.11922,48.9278689
713897,130,785230,14566560,9.78,10.86,-0.12221,52.0065574
713927,130,785230,14566560,6.2,10.86,-0.078924,57.3065574
713958,130,785230,14566560,1.58,10.86,0,60.8606557
713988,130,785230,14566560,1.47,10.86,0,62.61065574
714019,130,785230,14566560,0.98,10.86,0,63.74193548
714050,130,785230,14566560,0.54,11.88,0,64.24193548
714078,130,785230,14566560,0.48,11.88,0,65.00338983
714109,130,785230,14566560,1.38,11.88,0,66.1033898
714139,130,785230,14566560,3.03,11.88,0,63.91885246
714170,130,785230,14566560,5.6,11.88,0,58.0688525
714200,130,785230,14566560,6.32,11.88,-0.049106,53.3360656
714231,130,785230,14566560,10.01,11.88,-0.10345,49.83606557
714262,130,785230,14566560,9.03,11.88,-0.10604,51.8114754
714292,130,785230,14566560,6.97,11.88,-0.068481,59.5614754
714323,130,785230,14566560,3.03,11.88,0,63.6229508
714353,130,785230,14566560,0.88,11.88,0,63.8729508
714384,130,785230,14566560,0.92,11.88,0,64
714415,130,785230,14566560,0.65,10.04,0,64
714444,130,785230,14566560,0.7,10.04,0,63.79
714475,130,785230,14566560,1.51,10.04,0,63.34
714505,130,785230,14566560,3.24,10.04,0,60.6278689
714536,130,785230,14566560,7.89,10.04,0,55.4278689
714566,130,785230,14566560,9.88,10.04,-0.057156,51.7729508
714597,130,785230,14566560,8.01,10.04,-0.12041,49.8229508
714628,130,785230,14566560,7.79,10.04,-0.12342,52.9065574
714658,130,785230,14566560,7.65,10.04,-0.079708,61.256557
714689,130,785230,14566560,2.8,10.04,0,66.483607
714719,130,785230,14566560,0,10.04,0,68.4836066
714750,130,785230,14566560,0.51,10.04,0,68.2903226
714781,130,785230,14566560,0.52,19.61,0,65.7903226
714809,130,785230,14566560,1.22,19.61,0,65.9872881
714840,130,785230,14566560,1.11,19.61,0,69.2372881
714870,130,785230,14566560,0.6,19.61,0,71.5467213
714901,130,785230,14566560,3.09,19.61,0,72.6967213
714931,130,785230,14566560,7.78,19.61,-0.047089,70.304918
714962,130,785230,14566560,7.3,19.61,-0.099201,64.004918
714993,130,785230,14566560,9.22,19.61,-0.10168,61.0196721
715023,130,785230,14566560,7.98,19.61,-0.065669,61.6696721
715054,130,785230,14566560,3.33,19.61,0,63.5245902
715084,130,785230,14566560,1.83,19.61,0,66.6245902
715115,130,785230,14566560,1.29,19.61,0,69.433871
715146,130,785230,14566560,0.89,23,0,71.983871
715174,130,785230,14566560,0.67,23,0,73.620339
715205,130,785230,14566560,0.5,23,0,74.320339
715235,130,785230,14566560,1.03,23,0,72.27540984
715266,130,785230,14566560,5.44,23,0,67.1754098
715296,130,785230,14566560,7.43,23,-0.043543,63.4303279
715327,130,785230,14566560,6.7,23,-0.091729,61.1803279
715358,130,785230,14566560,10.27,23,-0.094023,63.295082
715388,130,785230,14566560,6.73,23,-0.060723,69.995082
715419,130,785230,14566560,3.24,23,0,72.6622951
715449,130,785230,14566560,1.11,23,0,71.1622951
715480,130,785230,14566560,0.64,23,0,68.8516129
715511,130,785230,14566560,0.51,14.46,0,65.6516129
715539,130,785230,14566560,0.7,14.46,0,64.320339
715570,130,785230,14566560,0.73,14.46,0,65.020339
715600,130,785230,14566560,2.29,14.46,0,65.80409836
715631,130,785230,14566560,4.63,14.46,0,66.6540984
715661,130,785230,14566560,9.63,14.46,-0.05735,67.218852
715692,130,785230,14566560,11.35,14.46,-0.12082,67.468852
715723,130,785230,14566560,8.6,14.46,-0.12384,67.993443
715753,130,785230,14566560,6.19,14.46,-0.079978,68.793443
715784,130,785230,14566560,3.09,14.46,0,69.667213
715814,130,785230,14566560,1.44,14.46,0,70.6172131
715845,130,785230,14566560,1,14.46,0,71.0032258
715876,130,785230,14566560,0.05,17.27,0,70.8032258
715905,130,785230,14566560,0.1,17.27,0,70.49
715936,130,785230,14566560,1.13,17.27,0,70.04
715966,130,785230,14566560,2.49,17.27,0,69.5860656
715997,130,785230,14566560,5.19,17.27,0,69.1360656
716027,130,785230,14566560,7.83,17.27,-0.048137,67.663934
716058,130,785230,14566560,9.21,17.27,-0.10141,65.063934
716089,130,785230,14566560,10.68,17.27,-0.10394,64.659016
716119,130,785230,14566560,7.09,17.27,-0.06713,66.609016
716150,130,785230,14566560,2.51,17.27,0,67.4032787
716180,130,785230,14566560,1.07,17.27,0,67.0032787
716211,130,785230,14566560,0.47,17.27,0,67.6709677
716242,130,785230,14566560,0.85,20.3,0,69.4709677
716270,130,785230,14566560,1.1,20.3,0,70.4686441
716301,130,785230,14566560,0.47,20.3,0,70.6186441
716331,130,785230,14566560,2.09,20.3,0,70.6286885
716362,130,785230,14566560,4.75,20.3,0,70.4786885
716392,130,785230,14566560,8.53,20.3,-0.040905,67.7852459
716423,130,785230,14566560,8.35,20.3,-0.086173,62.2852459
716454,130,785230,14566560,8.8,20.3,-0.088328,62.3508197
716484,130,785230,14566560,4.89,20.3,-0.057045,68.35082
716515,130,785230,14566560,4.35,20.3,0,70.3180328
716545,130,785230,14566560,1.11,20.3,0,68.1180328
716576,130,785230,14566560,0.71,20.3,0,66.54032258
716607,130,785230,14566560,0.27,28.45,0,65.5903226
716635,130,785230,14566560,0.9,28.45,0,65.1915254
716666,130,785230,14566560,1.15,28.45,0,65.3915254
716696,130,785230,14566560,3.49,28.45,0,65.8803279
716727,130,785230,14566560,5.72,28.45,0,66.6803279
716757,130,785230,14566560,5.97,28.45,-0.031235,66.8860656
716788,130,785230,14566560,7.77,28.45,-0.0658,66.4360656
716819,130,785230,14566560,10.15,28.45,-0.067445,65.5852459
716849,130,785230,14566560,6.23,28.45,-0.043558,64.3352459
716880,130,785230,14566560,2.4,28.45,0,65.1262295
716910,130,785230,14566560,1.25,28.45,0,68.0262295
716941,130,785230,14566560,0.82,28.45,0,69.6209677
716972,130,785230,14566560,0.2,14.93,0,69.8709677
717000,130,785230,14566560,1.12,14.93,0,69.01610169
717031,130,785230,14566560,1.48,14.93,0,66.8661017
717061,130,785230,14566560,4.31,14.93,0,63.15655738
717092,130,785230,14566560,8.28,14.93,0,57.80655738
717122,130,785230,14566560,8.67,14.93,-0.050503,52.93196721
717153,130,785230,14566560,9.65,14.93,-0.10639,48.58196721
717184,130,785230,14566560,6.73,14.93,-0.10905,49.2262295
717214,130,785230,14566560,3.06,14.93,-0.070429,55.1762295
717245,130,785230,14566560,2.12,14.93,0,59.552459
717275,130,785230,14566560,1.17,14.93,0,62.302459
717306,130,785230,14566560,0.69,14.93,0,64.0629032
717337,130,785230,14566560,0.96,11.77,0,64.8129032
717366,130,785230,14566560,0.63,11.77,0,65.2
717397,130,785230,14566560,1.08,11.77,0,65.2
717427,130,785230,14566560,1.05,11.77,0,63.75
717458,130,785230,14566560,6.53,11.77,0,60.7
717488,130,785230,14566560,7.68,11.77,-0.058126,55.1303279
717519,130,785230,14566560,12.1,11.77,-0.12245,46.7803279
717550,130,785230,14566560,8.3,11.77,-0.12551,45.00655738
717580,130,785230,14566560,7.64,11.77,-0.08106,50.3065574
717611,130,785230,14566560,4.22,11.77,0,54.7213115
717641,130,785230,14566560,1.26,11.77,0,58.22131148
717672,130,785230,14566560,0.94,11.77,0,62.00806452
717703,130,785230,14566560,0.75,21.06,0,66.15806452
717731,130,785230,14566560,0.63,21.06,0,67.9567797
717762,130,785230,14566560,1.01,21.06,0,67.20677966
717792,130,785230,14566560,3.16,21.06,0,64.9696721
717823,130,785230,14566560,4.97,21.06,0,61.1196721
717853,130,785230,14566560,4.51,21.06,-0.032419,56.5565574
717884,130,785230,14566560,8.35,21.06,-0.068295,51.2065574
717915,130,785230,14566560,8.73,21.06,-0.070002,51.5229508
717945,130,785230,14566560,4.51,21.06,-0.04521,57.8729508
717976,130,785230,14566560,3.59,21.06,0,62.23114754
718006,130,785230,14566560,1.47,21.06,0,64.53114754
718037,130,785230,14566560,0.61,21.06,0,66.01451613
718068,130,785230,14566560,0.48,22.53,0,66.6645161
718096,130,785230,14566560,0.68,22.53,0,66.5881356
718127,130,785230,14566560,1.78,22.53,0,65.6881356
718157,130,785230,14566560,2.22,22.53,0,60.6360656
718188,130,785230,14566560,8.26,22.53,0,51.036066
718218,130,785230,14566560,6.95,22.53,-0.034669,49.256557
718249,130,785230,14566560,9.18,22.53,-0.073036,56.1065574
718280,130,785230,14566560,7.67,22.53,-0.074862,59.7737705
718310,130,785230,14566560,5.35,22.53,-0.048348,59.9237705
718341,130,785230,14566560,2.35,22.53,0,59.7786885
718371,130,785230,14566560,1.18,22.53,0,59.3286885
718402,130,785230,14566560,0.86,22.53,0,59.9225806
718433,130,785230,14566560,0.81,16.29,0,61.6225806
718461,130,785230,14566560,1.1,16.29,0,60.7152542
718492,130,785230,14566560,2,16.29,0,56.8152542
718522,130,785230,14566560,4.9,16.29,0,56.054918
718553,130,785230,14566560,3.64,16.29,0,58.904918
718583,130,785230,14566560,5.03,16.29,-0.044545,58.0704918
718614,130,785230,14566560,7.62,16.29,-0.09384,53.1704918
718645,130,785230,14566560,9.35,16.29,-0.096186,50.82131148
718675,130,785230,14566560,6.49,16.29,-0.06212,51.27131148
718706,130,785230,14566560,2.74,16.29,0,53.7622951
718736,130,785230,14566560,1.04,16.29,0,58.3622951
718767,130,785230,14566560,0.4,16.29,0,60.8451613
718798,130,785230,14566560,0.64,15.28,0,61.1451613
718827,130,785230,14566560,1.02,15.28,0,59.8066667
718858,130,785230,14566560,1.72,15.28,0,56.6066667
718888,130,785230,14566560,2.75,15.28,0,56.2786885
718919,130,785230,14566560,5.12,15.28,0,59.1786885
718949,130,785230,14566560,9.37,15.28,-0.045591,58.0139344
718980,130,785230,14566560,8.13,15.28,-0.096044,52.3639344
719011,130,785230,14566560,7.43,15.28,-0.098445,50.13770492
719041,130,785230,14566560,7.48,15.28,-0.063579,51.6377049
719072,130,785230,14566560,3.56,15.28,0,53.1622951
719102,130,785230,14566560,1.01,15.28,0,54.7122951
719133,130,785230,14566560,0.7,15.28,0,56.1532258
719164,130,785230,14566560,0.79,16.31,0,57.5032258
719192,130,785230,14566560,0.96,16.31,0,58.5661017
719223,130,785230,14566560,1.32,16.31,0,59.3661017
719253,130,785230,14566560,3.26,16.31,0,59.2532787
719284,130,785230,14566560,5.28,16.31,0,58.1032787
719314,130,785230,14566560,6.43,16.31,-0.045427,55.6696721
719345,130,785230,14566560,9.03,16.31,-0.095699,51.8196721
719376,130,785230,14566560,9.1,16.31,-0.098092,51.7180328
719406,130,785230,14566560,6.18,16.31,-0.063351,55.6180328
719437,130,785230,14566560,0.05,16.31,0,60.452459
719467,130,785230,14566560,1.04,16.31,0,66.252459
719498,130,785230,14566560,0.77,16.31,0,67.9419355
719529,130,785230,14566560,0.84,15.31,0,65.34193548
719557,130,785230,14566560,1.23,15.31,0,63.54237288
719588,130,785230,14566560,0.78,15.31,0,62.5423729
719618,130,785230,14566560,1.97,15.31,0,60.0508197
719649,130,785230,14566560,7.38,15.31,0,55.9508197
719679,130,785230,14566560,7.33,15.31,-0.048923,50.5909836
719710,130,785230,14566560,9.84,15.31,-0.10306,43.8409836
719741,130,785230,14566560,10.21,15.31,-0.10564,43.61967213
719771,130,785230,14566560,6.05,15.31,-0.068226,50.3696721
719802,130,785230,14566560,2.38,15.31,0,55.71803279
719832,130,785230,14566560,0.85,15.31,0,59.61803279
719863,130,785230,14566560,1.02,15.31,0,62.66451613
719894,130,785230,14566560,0.58,16.3,0,64.8645161
719922,130,785230,14566560,0.65,16.3,0,64.92457627
719953,130,785230,14566560,1.25,16.3,0,62.5745763
719983,130,785230,14566560,1.45,16.3,0,59.7786885
720014,130,785230,14566560,4.69,16.3,0,56.5786885
720044,130,785230,14566560,9.5,16.3,-0.051592,51.5721311
720075,130,785230,14566560,9.62,16.3,-0.10869,44.5721311
720106,130,785230,14566560,9.95,16.3,-0.1114,44.3672131
720136,130,785230,14566560,6.2,16.3,-0.071948,51.4172131
720167,130,785230,14566560,4.07,16.3,0,57.2131148
720197,130,785230,14566560,1.34,16.3,0,61.7131148
720228,130,785230,14566560,0.84,16.3,0,64.1935484
720259,130,785230,14566560,0.7,15.58,0,64.5935484
720288,130,785230,14566560,1.23,15.58,0,63.09666667
720319,130,785230,14566560,2.39,15.58,0,59.4466667
720349,130,785230,14566560,5.19,15.58,0,56.7393443
720380,130,785230,14566560,6.53,15.58,0,55.1393443
720410,130,785230,14566560,8.76,15.58,-0.044209,52.8737705
720441,130,785230,14566560,8.23,15.58,-0.093134,49.87377049
720472,130,785230,14566560,7.98,15.58,-0.095462,48.93934426
720502,130,785230,14566560,5.71,15.58,-0.061653,50.2393443
720533,130,785230,14566560,2.23,15.58,0,53.6295082
720563,130,785230,14566560,0,15.58,0,59.1795082
720594,130,785230,14566560,0.3,15.58,0,62.36290323
720625,130,785230,14566560,0.32,24.35,0,63.1129032
720653,130,785230,14566560,0.75,24.35,0,63.86610169
720684,130,785230,14566560,0.18,24.35,0,64.6661017
720714,130,785230,14566560,0.34,24.35,0,63.8877049
720745,130,785230,14566560,1.66,24.35,0,61.337705
720775,130,785230,14566560,8.29,24.35,-0.037161,57.5516393
720806,130,785230,14566560,8.64,24.35,-0.078285,52.4016393
720837,130,785230,14566560,11.23,24.35,-0.080242,51.5442623
720867,130,785230,14566560,5.47,24.35,-0.051823,55.2942623
720898,130,785230,14566560,5.04,24.35,0,59.0934426
720928,130,785230,14566560,1.96,24.35,0,62.9434426
720959,130,785230,14566560,0.6,24.35,0,65.7225806
720990,130,785230,14566560,0.45,14.32,0,67.4225806
721018,130,785230,14566560,0.8,14.32,0,67.590678
721049,130,785230,14566560,1.11,14.32,0,66.040678
721079,130,785230,14566560,2.41,14.32,0,61.2778689
721110,130,785230,14566560,8.81,14.32,0,53.0278689
721140,130,785230,14566560,8.83,14.32,-0.057229,46.0377049
721171,130,785230,14566560,10.18,14.32,-0.12056,40.4377049
721202,130,785230,14566560,8.65,14.32,-0.12358,40.7213115
721232,130,785230,14566560,7.18,14.32,-0.079809,47.2713115
721263,130,785230,14566560,3.83,14.32,0,53.304918
721293,130,785230,14566560,1.03,14.32,0,58.804918
721324,130,785230,14566560,0.88,14.32,0,61.6967742
721355,130,785230,14566560,0.78,15.93,0,61.89677419
721383,130,785230,14566560,0.85,15.93,0,62.04576271
721414,130,785230,14566560,0.94,15.93,0,62.14576271
721444,130,785230,14566560,2.34,15.93,0,61.6057377
721475,130,785230,14566560,3.56,15.93,0,60.3557377
721505,130,785230,14566560,7.16,15.93,-0.12578,53.7336066
721536,130,785230,14566560,9.21,15.93,-0.26497,41.1836066
721567,130,785230,14566560,9.84,15.93,-0.2716,37.0836066
721597,130,785230,14566560,7.37,15.93,-0.17541,42.1336066
721628,130,785230,14566560,4.82,15.93,0,48.5606557
721658,130,785230,14566560,0.54,15.93,0,56.41065574
721689,130,785230,14566560,0.76,15.93,0,60.54516129
721720,130,785230,14566560,0.78,11.26,0,60.84516129
721749,130,785230,14566560,1.24,11.26,0,59.1333333
721780,130,785230,14566560,1.56,11.26,0,55.1333333
721810,130,785230,14566560,4.34,11.26,0,51.0270492
721841,130,785230,14566560,6.13,11.26,0,46.8770492
721871,130,785230,14566560,9.34,11.26,-0.123,41.9188525
721902,130,785230,14566560,10.6,11.26,-0.25911,36.0688525
721933,130,785230,14566560,9.71,11.26,-0.26559,35.704918
721963,130,785230,14566560,5.61,11.26,-0.17153,41.20491803
721994,130,785230,14566560,2.51,11.26,0,46.6065574
722024,130,785230,14566560,1.23,11.26,0,51.9065574
722055,130,785230,14566560,1.04,11.26,0,56.2935484
722086,130,785230,14566560,0.46,18.82,0,59.79354839
722114,130,785230,14566560,1.19,18.82,0,61.2338983
722145,130,785230,14566560,0.92,18.82,0,60.4338983
